repetition;plant;silique;strain;state
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;0
1;1;1;A43;1
1;1;1;A43;1
1;1;1;A43;1
1;1;1;A43;1
1;1;1;A43;1
1;1;1;A43;1
1;1;1;A43;1
1;1;1;A43;1
1;1;1;A43;1
1;1;1;A43;1
1;1;2;A43;0
1;1;2;A43;0
1;1;2;A43;0
1;1;2;A43;0
1;1;2;A43;0
1;1;2;A43;0
1;1;2;A43;0
1;1;2;A43;0
1;1;2;A43;1
1;1;2;A43;1
1;1;2;A43;1
1;1;2;A43;1
1;1;2;A43;1
1;1;2;A43;1
1;1;2;A43;1
1;1;2;A43;1
1;1;2;A43;1
1;1;3;A43;0
1;1;3;A43;0
1;1;3;A43;0
1;1;3;A43;0
1;1;3;A43;0
1;1;3;A43;0
1;1;3;A43;0
1;1;3;A43;0
1;1;3;A43;0
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;3;A43;1
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;0
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;4;A43;1
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;0
1;1;5;A43;1
1;1;5;A43;1
1;1;5;A43;1
1;1;5;A43;1
1;1;5;A43;1
1;1;5;A43;1
1;1;5;A43;1
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;0
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;1;A43;1
1;2;2;A43;0
1;2;2;A43;0
1;2;2;A43;0
1;2;2;A43;0
1;2;2;A43;0
1;2;2;A43;0
1;2;2;A43;0
1;2;2;A43;0
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;2;A43;1
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;0
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;3;A43;1
1;2;4;A43;0
1;2;4;A43;0
1;2;4;A43;0
1;2;4;A43;0
1;2;4;A43;0
1;2;4;A43;0
1;2;4;A43;0
1;2;4;A43;0
1;2;4;A43;0
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;4;A43;1
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;0
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;2;5;A43;1
1;3;1;A43;0
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;1;A43;1
1;3;2;A43;0
1;3;2;A43;0
1;3;2;A43;0
1;3;2;A43;0
1;3;2;A43;0
1;3;2;A43;0
1;3;2;A43;0
1;3;2;A43;0
1;3;2;A43;0
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;2;A43;1
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;0
1;3;3;A43;1
1;3;4;A43;0
1;3;4;A43;0
1;3;4;A43;0
1;3;4;A43;0
1;3;4;A43;0
1;3;4;A43;0
1;3;4;A43;0
1;3;4;A43;0
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;4;A43;1
1;3;5;A43;0
1;3;5;A43;0
1;3;5;A43;0
1;3;5;A43;0
1;3;5;A43;0
1;3;5;A43;1
1;3;5;A43;1
1;3;5;A43;1
1;3;5;A43;1
1;3;5;A43;1
1;3;5;A43;1
1;3;5;A43;1
1;3;5;A43;1
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;1;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;2;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;0
1;1;3;GG;1
1;1;3;GG;1
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;4;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;1;5;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;0
1;2;1;GG;1
1;2;2;GG;0
1;2;2;GG;0
1;2;2;GG;0
1;2;2;GG;0
1;2;2;GG;0
1;2;2;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;3;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;4;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;2;5;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;1;GG;0
1;3;2;GG;0
1;3;2;GG;0
1;3;2;GG;0
1;3;2;GG;0
1;3;2;GG;0
1;3;3;GG;0
1;3;3;GG;0
1;3;3;GG;0
1;3;3;GG;0
1;3;3;GG;0
1;3;3;GG;0
1;3;3;GG;0
1;3;3;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;4;GG;0
1;3;5;GG;0
1;3;5;GG;0
1;3;5;GG;0
1;3;5;GG;0
1;3;5;GG;0
1;3;5;GG;0
1;3;5;GG;0
1;3;5;GG;0
1;3;5;GG;0
1;3;5;GG;0
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;4;GGc;1
1;1;5;GGc;1
1;1;5;GGc;1
1;1;5;GGc;1
1;1;5;GGc;1
1;1;5;GGc;1
1;1;5;GGc;1
1;1;5;GGc;1
1;1;5;GGc;1
1;1;5;GGc;1
1;1;5;GGc;1
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;0
1;2;1;GGc;1
1;2;1;GGc;1
1;2;1;GGc;1
1;2;1;GGc;1
1;2;1;GGc;1
1;2;1;GGc;1
1;2;1;GGc;1
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;0
1;2;2;GGc;1
1;2;2;GGc;1
1;2;2;GGc;1
1;2;2;GGc;1
1;2;2;GGc;1
1;2;2;GGc;1
1;2;2;GGc;1
1;2;2;GGc;1
1;2;2;GGc;1
1;2;2;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;3;GGc;1
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;0
1;2;4;GGc;1
1;2;4;GGc;1
1;2;4;GGc;1
1;2;4;GGc;1
1;2;4;GGc;1
1;2;4;GGc;1
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;0
1;2;5;GGc;1
1;2;5;GGc;1
1;2;5;GGc;1
1;2;5;GGc;1
1;2;5;GGc;1
1;2;5;GGc;1
1;2;5;GGc;1
1;2;5;GGc;1
1;3;1;GGc;0
1;3;1;GGc;0
1;3;1;GGc;0
1;3;1;GGc;0
1;3;1;GGc;0
1;3;1;GGc;0
1;3;1;GGc;0
1;3;1;GGc;0
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;1;GGc;1
1;3;2;GGc;0
1;3;2;GGc;0
1;3;2;GGc;0
1;3;2;GGc;0
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;2;GGc;1
1;3;3;GGc;0
1;3;3;GGc;0
1;3;3;GGc;0
1;3;3;GGc;0
1;3;3;GGc;0
1;3;3;GGc;0
1;3;3;GGc;0
1;3;3;GGc;0
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;3;GGc;1
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;0
1;3;4;GGc;1
1;3;4;GGc;1
1;3;4;GGc;1
1;3;4;GGc;1
1;3;4;GGc;1
1;3;4;GGc;1
1;3;4;GGc;1
1;3;4;GGc;1
1;3;4;GGc;1
1;3;4;GGc;1
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;0
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;3;5;GGc;1
1;1;1;GGc;0
1;1;1;GGc;0
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;1;GGc;1
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;0
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;2;GGc;1
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;0
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
1;1;3;GGc;1
